"","V1","V2"
"3487","MAP2K1","PTPN11"
"3488","MAP2K1","RHEB"
"3489","MAP2K1","RIT1"
"3490","MAP2K1","RPL22L1"
"3491","MAP2K1","RQCD1"
"3492","MAP2K1","RRAS2"
"3493","MAP2K1","STK11"
"3494","MAP2K1","TCEB1"
"3495","MAP2K1","TCF7L2"
"3496","MAP2K1","TMSB4X"
"3497","MAP2K1","UNCX"
"3498","MAP2K1","VHL"
"3499","MAP2K1","ZCCHC12"
"3500","MAP2K4","MAPK1"
"3501","MAP2K4","MEN1"
"3502","MAP2K4","MYC"
"3503","MAP2K4","PPM1D"
"3504","MAP2K4","PPP6C"
"3505","MAP2K4","PRKAR1A"
"3506","MAP2K4","PTPN11"
"3507","MAP2K4","RAC1"
"3508","MAP2K4","RAF1"
"3509","MAP2K4","RARA"
"3510","MAP2K4","RNF43"
"3511","MAP2K4","RPL5"
"3512","MAP2K4","SOX17"
"3513","MAP2K4","TCF7L2"
"3514","MAP2K4","TGFBR2"
"3515","MAP2K4","TRAF3"
"3516","MAP2K4","UNCX"
"3517","MAP2K4","ZCCHC12"
"3518","MAP3K1","MLH1"
"3519","MAP3K1","MSH6"
"3520","MAP3K1","NF2"
"3521","MAP3K1","NUP93"
"3522","MAP3K1","PCBP1"
"3523","MAP3K1","PIK3CB"
"3524","MAP3K1","PLCG1"
"3525","MAP3K1","POLRMT"
"3526","MAP3K1","PTEN"
"3527","MAP3K1","RET"
"3528","MAP3K1","RUNX1"
"3529","MAP3K1","SETBP1"
"3530","MAP3K1","TBX3"
"3531","MAP3K1","TET2"
"3532","MAP3K1","THRAP3"
"3533","MAP3K1","ZBTB7B"
"3534","MAP3K1","ZC3H12A"
"3535","MAP3K1","ZMYM2"
"3536","MAP3K1","ZMYM3"
"3537","MAP3K1","ZNF750"
"3538","MAP3K4","NIPBL"
"3539","MAP3K4","NOTCH1"
"3540","MAP3K4","NOTCH2"
"3541","MAP3K4","PIK3CG"
"3542","MAP3K4","PTCH1"
"3543","MAP3K4","RAD21"
"3544","MAP3K4","RBM10"
"3545","MAP3K4","RNF111"
"3546","MAP3K4","SMC1A"
"3547","MAP3K4","TSC2"
"3548","MAP3K4","TXNIP"
"3549","MAPK1","MEN1"
"3550","MAPK1","MGMT"
"3551","MAPK1","MYC"
"3552","MAPK1","NPM1"
"3553","MAPK1","PAX5"
"3554","MAPK1","PIM1"
"3555","MAPK1","PPM1D"
"3556","MAPK1","PPP6C"
"3557","MAPK1","PRKAR1A"
"3558","MAPK1","PTPN11"
"3559","MAPK1","RAC1"
"3560","MAPK1","RHEB"
"3561","MAPK1","RPL5"
"3562","MAPK1","SOX17"
"3563","MAPK1","TCF7L2"
"3564","MAPK1","TRAF3"
"3565","MAPK1","UNCX"
"3566","MAPK1","VHL"
"3567","MAPK1","ZCCHC12"
"3568","MAX","MGMT"
"3569","MAX","MYD88"
"3570","MAX","NPM1"
"3571","MAX","PAX5"
"3572","MAX","PIM1"
"3573","MAX","RHEB"
"3574","MAX","RIT1"
"3575","MAX","RPL22L1"
"3576","MAX","RQCD1"
"3577","MAX","RRAS2"
"3578","MAX","STK11"
"3579","MAX","TCEB1"
"3580","MAX","TMSB4X"
"3581","MAX","VHL"
"3582","MECOM","MET"
"3583","MECOM","MTOR"
"3584","MECOM","PBRM1"
"3585","MECOM","PDGFRA"
"3586","MECOM","PLXNB2"
"3587","MECOM","PSIP1"
"3588","MECOM","RHOA"
"3589","MECOM","SCAF4"
"3590","MECOM","SF3B1"
"3591","MECOM","SOS1"
"3592","MECOM","ZFP36L1"
"3593","MED12","POLE"
"3594","MED12","RHOB"
"3595","MED12","SMARCA4"
"3596","MEN1","MYC"
"3597","MEN1","PPM1D"
"3598","MEN1","PPP6C"
"3599","MEN1","PRKAR1A"
"3600","MEN1","PTPN11"
"3601","MEN1","RAC1"
"3602","MEN1","RAF1"
"3603","MEN1","RARA"
"3604","MEN1","RNF43"
"3605","MEN1","RPL5"
"3606","MEN1","SOX17"
"3607","MEN1","TCF7L2"
"3608","MEN1","TGFBR2"
"3609","MEN1","TRAF3"
"3610","MEN1","UNCX"
"3611","MEN1","ZCCHC12"
"3612","MET","PBRM1"
"3613","MET","PDGFRA"
"3614","MET","PLXNB2"
"3615","MET","SCAF4"
"3616","MET","SF3B1"
"3617","MET","SOS1"
"3618","MGA","NFE2L2"
"3619","MGA","POLQ"
"3620","MGA","RHOB"
"3621","MGA","RXRA"
"3622","MGA","SETD2"
"3623","MGMT","MYD88"
"3624","MGMT","NPM1"
"3625","MGMT","PAX5"
"3626","MGMT","PIM1"
"3627","MGMT","PTPN11"
"3628","MGMT","RHEB"
"3629","MGMT","RIT1"
"3630","MGMT","RPL22L1"
"3631","MGMT","RQCD1"
"3632","MGMT","RRAS2"
"3633","MGMT","STK11"
"3634","MGMT","TCEB1"
"3635","MGMT","TCF7L2"
"3636","MGMT","TMSB4X"
"3637","MGMT","UNCX"
"3638","MGMT","VHL"
"3639","MGMT","ZCCHC12"
"3640","MLH1","MSH6"
"3641","MLH1","NF2"
"3642","MLH1","NUP93"
"3643","MLH1","PCBP1"
"3644","MLH1","PGR"
"3645","MLH1","PIK3CB"
"3646","MLH1","PLCB4"
"3647","MLH1","POLRMT"
"3648","MLH1","RASA1"
"3649","MLH1","RET"
"3650","MLH1","RUNX1"
"3651","MLH1","SMARCA1"
"3652","MLH1","SOX9"
"3653","MLH1","TBX3"
"3654","MLH1","TET2"
"3655","MLH1","THRAP3"
"3656","MLH1","TNFAIP3"
"3657","MLH1","ZBTB7B"
"3658","MLH1","ZC3H12A"
"3659","MLH1","ZFP36L2"
"3660","MLH1","ZMYM2"
"3661","MLH1","ZNF133"
"3662","MSH2","MUC6"
"3663","MSH2","PDS5B"
"3664","MSH2","PLCG1"
"3665","MSH2","PTEN"
"3666","MSH2","PTPRC"
"3667","MSH2","SETBP1"
"3668","MSH2","SF1"
"3669","MSH2","SIN3A"
"3670","MSH2","TAF1"
"3671","MSH2","USP9X"
"3672","MSH2","ZMYM3"
"3673","MSH2","ZNF750"
"3674","MSH3","MYCN"
"3675","MSH3","NRAS"
"3676","MSH3","NUP133"
"3677","MSH3","PHF6"
"3678","MSH3","PIK3R1"
"3679","MSH3","PIK3R2"
"3680","MSH3","PMS1"
"3681","MSH3","PMS2"
"3682","MSH3","PPP2R1A"
"3683","MSH3","PTPDC1"
"3684","MSH3","RFC1"
"3685","MSH3","RPS6KA3"
"3686","MSH3","SMAD2"
"3687","MSH3","SMAD4"
"3688","MSH3","SMARCB1"
"3689","MSH3","SMC3"
"3690","MSH3","SPOP"
"3691","MSH3","SRSF2"
"3692","MSH3","TBL1XR1"
"3693","MSH3","TCF12"
"3694","MSH3","TGIF1"
"3695","MSH3","TLR4"
"3696","MSH3","U2AF1L4"
"3697","MSH3","WT1"
"3698","MSH3","XPO1"
"3699","MSH3","ZBTB20"
"3700","MSH6","NF2"
"3701","MSH6","NUP93"
"3702","MSH6","PCBP1"
"3703","MSH6","PIK3CB"
"3704","MSH6","PLCG1"
"3705","MSH6","POLRMT"
"3706","MSH6","PTEN"
"3707","MSH6","RET"
"3708","MSH6","RUNX1"
"3709","MSH6","SETBP1"
"3710","MSH6","TBX3"
"3711","MSH6","TET2"
"3712","MSH6","THRAP3"
"3713","MSH6","ZBTB7B"
"3714","MSH6","ZC3H12A"
"3715","MSH6","ZMYM2"
"3716","MSH6","ZMYM3"
"3717","MSH6","ZNF750"
"3718","MTOR","PBRM1"
"3719","MTOR","PSIP1"
"3720","MTOR","PTCH1"
"3721","MTOR","RBM10"
"3722","MTOR","RHOA"
"3723","MTOR","SCAF4"
"3724","MTOR","SF3B1"
"3725","MTOR","SMC1A"
"3726","MTOR","SOS1"
"3727","MTOR","ZFP36L1"
"3728","MUC6","NIPBL"
"3729","MUC6","NOTCH2"
"3730","MUC6","PDS5B"
"3731","MUC6","PIK3CG"
"3732","MUC6","PTPRC"
"3733","MUC6","RAD21"
"3734","MUC6","RNF111"
"3735","MUC6","SF1"
"3736","MUC6","SIN3A"
"3737","MUC6","TAF1"
"3738","MUC6","TSC2"
"3739","MUC6","TXNIP"
"3740","MUC6","USP9X"
"3741","MYC","PPM1D"
"3742","MYC","PPP6C"
"3743","MYC","PRKAR1A"
"3744","MYC","PTPN11"
"3745","MYC","RAC1"
"3746","MYC","RAF1"
"3747","MYC","RARA"
"3748","MYC","RNF43"
"3749","MYC","RPL5"
"3750","MYC","SOX17"
"3751","MYC","TCF7L2"
"3752","MYC","TGFBR2"
"3753","MYC","TRAF3"
"3754","MYC","UNCX"
"3755","MYC","ZCCHC12"
"3756","MYCN","NRAS"
"3757","MYCN","PIK3R2"
"3758","MYCN","PMS1"
"3759","MYCN","PPP2R1A"
"3760","MYCN","RAF1"
"3761","MYCN","RARA"
"3762","MYCN","RNF43"
"3763","MYCN","SMAD2"
"3764","MYCN","SMARCB1"
"3765","MYCN","SPOP"
"3766","MYCN","SRSF2"
"3767","MYCN","TCF12"
"3768","MYCN","TGFBR2"
"3769","MYCN","TGIF1"
"3770","MYCN","U2AF1L4"
"3771","MYCN","WT1"
"3772","MYCN","ZBTB20"
"3773","MYD88","NPM1"
"3774","MYD88","PAX5"
"3775","MYD88","PIM1"
"3776","MYD88","RHEB"
"3777","MYD88","RIT1"
"3778","MYD88","RPL22L1"
"3779","MYD88","RQCD1"
"3780","MYD88","RRAS2"
"3781","MYD88","STK11"
"3782","MYD88","TCEB1"
"3783","MYD88","TMSB4X"
"3784","MYD88","VHL"
"3785","NCOR1","NF1"
"3786","NCOR1","TSC1"
"3787","NF1","TSC1"
"3788","NF2","NUP93"
"3789","NF2","PCBP1"
"3790","NF2","PIK3CB"
"3791","NF2","PLCG1"
"3792","NF2","POLRMT"
"3793","NF2","PTEN"
"3794","NF2","RET"
"3795","NF2","RUNX1"
"3796","NF2","SETBP1"
"3797","NF2","TBX3"
"3798","NF2","TET2"
"3799","NF2","THRAP3"
"3800","NF2","ZBTB7B"
"3801","NF2","ZC3H12A"
"3802","NF2","ZMYM2"
"3803","NF2","ZMYM3"
"3804","NF2","ZNF750"
"3805","NFE2L2","POLQ"
"3806","NFE2L2","RHOB"
"3807","NFE2L2","RXRA"
"3808","NFE2L2","SETD2"
"3809","NIPBL","NOTCH1"
"3810","NIPBL","NOTCH2"
"3811","NIPBL","PDS5B"
"3812","NIPBL","PIK3CG"
"3813","NIPBL","PTPRC"
"3814","NIPBL","RAD21"
"3815","NIPBL","RNF111"
"3816","NIPBL","TSC2"
"3817","NIPBL","TXNIP"
"3818","NIPBL","USP9X"
"3819","NOTCH1","NOTCH2"
"3820","NOTCH1","PIK3CG"
"3821","NOTCH1","PTCH1"
"3822","NOTCH1","RAD21"
"3823","NOTCH1","RBM10"
"3824","NOTCH1","RNF111"
"3825","NOTCH1","SMC1A"
"3826","NOTCH1","TSC2"
"3827","NOTCH1","TXNIP"
"3828","NOTCH2","PDS5B"
"3829","NOTCH2","PIK3CG"
"3830","NOTCH2","PTPRC"
"3831","NOTCH2","RAD21"
"3832","NOTCH2","RNF111"
"3833","NOTCH2","TSC2"
"3834","NOTCH2","TXNIP"
"3835","NOTCH2","USP9X"
"3836","NPM1","PAX5"
"3837","NPM1","PIM1"
"3838","NPM1","PTPN11"
"3839","NPM1","RHEB"
"3840","NPM1","RIT1"
"3841","NPM1","RPL22L1"
"3842","NPM1","RQCD1"
"3843","NPM1","RRAS2"
"3844","NPM1","STK11"
"3845","NPM1","TCEB1"
"3846","NPM1","TCF7L2"
"3847","NPM1","TMSB4X"
"3848","NPM1","UNCX"
"3849","NPM1","VHL"
"3850","NPM1","ZCCHC12"
"3851","NRAS","NUP133"
"3852","NRAS","PHF6"
"3853","NRAS","PIK3R1"
"3854","NRAS","PIK3R2"
"3855","NRAS","PMS1"
"3856","NRAS","PMS2"
"3857","NRAS","PPP2R1A"
"3858","NRAS","PTPDC1"
"3859","NRAS","RFC1"
"3860","NRAS","RPS6KA3"
"3861","NRAS","SMAD2"
"3862","NRAS","SMAD4"
"3863","NRAS","SMARCB1"
"3864","NRAS","SMC3"
"3865","NRAS","SPOP"
"3866","NRAS","SRSF2"
"3867","NRAS","TBL1XR1"
"3868","NRAS","TCF12"
"3869","NRAS","TGIF1"
"3870","NRAS","TLR4"
"3871","NRAS","U2AF1L4"
"3872","NRAS","WT1"
"3873","NRAS","XPO1"
"3874","NRAS","ZBTB20"
"3875","NSD1","POLE"
"3876","NSD1","SMARCA4"
"3877","NSD1","WHSC1"
"3878","NUP133","PGR"
"3879","NUP133","PHF6"
"3880","NUP133","PIK3R1"
"3881","NUP133","PIK3R2"
"3882","NUP133","PLCB4"
"3883","NUP133","PMS2"
"3884","NUP133","PTPDC1"
"3885","NUP133","RASA1"
"3886","NUP133","RFC1"
"3887","NUP133","RPS6KA3"
"3888","NUP133","SMAD4"
"3889","NUP133","SMARCA1"
"3890","NUP133","SMC3"
"3891","NUP133","SOX9"
"3892","NUP133","SPOP"
"3893","NUP133","SRSF2"
"3894","NUP133","TBL1XR1"
"3895","NUP133","TCF12"
"3896","NUP133","TGIF1"
"3897","NUP133","TLR4"
"3898","NUP133","TNFAIP3"
"3899","NUP133","XPO1"
"3900","NUP133","ZBTB20"
"3901","NUP133","ZFP36L2"
"3902","NUP133","ZNF133"
"3903","NUP93","PCBP1"
"3904","NUP93","PGR"
"3905","NUP93","PIK3CB"
"3906","NUP93","PLCB4"
"3907","NUP93","POLRMT"
"3908","NUP93","RASA1"
"3909","NUP93","RET"
"3910","NUP93","RUNX1"
"3911","NUP93","SMARCA1"
"3912","NUP93","SOX9"
"3913","NUP93","TBX3"
"3914","NUP93","TET2"
"3915","NUP93","THRAP3"
"3916","NUP93","TNFAIP3"
"3917","NUP93","ZBTB7B"
"3918","NUP93","ZC3H12A"
"3919","NUP93","ZFP36L2"
"3920","NUP93","ZMYM2"
"3921","NUP93","ZNF133"
"3922","PAX5","PIM1"
"3923","PAX5","PTPN11"
"3924","PAX5","RHEB"
"3925","PAX5","RIT1"
"3926","PAX5","RPL22L1"
"3927","PAX5","RQCD1"
"3928","PAX5","RRAS2"
"3929","PAX5","STK11"
"3930","PAX5","TCEB1"
"3931","PAX5","TCF7L2"
"3932","PAX5","TMSB4X"
"3933","PAX5","UNCX"
"3934","PAX5","VHL"
"3935","PAX5","ZCCHC12"
"3936","PBRM1","PDGFRA"
"3937","PBRM1","PLXNB2"
"3938","PBRM1","PSIP1"
"3939","PBRM1","RHOA"
"3940","PBRM1","SCAF4"
"3941","PBRM1","SF3B1"
"3942","PBRM1","SOS1"
"3943","PBRM1","ZFP36L1"
"3944","PCBP1","PIK3CB"
"3945","PCBP1","PLCG1"
"3946","PCBP1","POLRMT"
"3947","PCBP1","PTEN"
"3948","PCBP1","RET"
"3949","PCBP1","RUNX1"
"3950","PCBP1","SETBP1"
"3951","PCBP1","TBX3"
"3952","PCBP1","TET2"
"3953","PCBP1","THRAP3"
"3954","PCBP1","ZBTB7B"
"3955","PCBP1","ZC3H12A"
"3956","PCBP1","ZMYM2"
"3957","PCBP1","ZMYM3"
"3958","PCBP1","ZNF750"
"3959","PDGFRA","PLXNB2"
"3960","PDGFRA","SCAF4"
"3961","PDGFRA","SF3B1"
"3962","PDGFRA","SOS1"
"3963","PDS5B","PIK3CG"
"3964","PDS5B","PTPRC"
"3965","PDS5B","RAD21"
"3966","PDS5B","RNF111"
"3967","PDS5B","SF1"
"3968","PDS5B","SIN3A"
"3969","PDS5B","TAF1"
"3970","PDS5B","TSC2"
"3971","PDS5B","TXNIP"
"3972","PDS5B","USP9X"
"3973","PGR","PHF6"
"3974","PGR","PIK3CB"
"3975","PGR","PIK3R1"
"3976","PGR","PLCB4"
"3977","PGR","PMS2"
"3978","PGR","PTPDC1"
"3979","PGR","RASA1"
"3980","PGR","RET"
"3981","PGR","RFC1"
"3982","PGR","RPS6KA3"
"3983","PGR","RUNX1"
"3984","PGR","SMAD4"
"3985","PGR","SMARCA1"
"3986","PGR","SMC3"
"3987","PGR","SOX9"
"3988","PGR","TBL1XR1"
"3989","PGR","TET2"
"3990","PGR","TLR4"
"3991","PGR","TNFAIP3"
"3992","PGR","XPO1"
"3993","PGR","ZBTB7B"
"3994","PGR","ZFP36L2"
"3995","PGR","ZMYM2"
"3996","PGR","ZNF133"
"3997","PHF6","PIK3R1"
"3998","PHF6","PIK3R2"
"3999","PHF6","PLCB4"
"4000","PHF6","PMS2"
"4001","PHF6","PTPDC1"
"4002","PHF6","RASA1"
"4003","PHF6","RFC1"
"4004","PHF6","RPS6KA3"
"4005","PHF6","SMAD4"
"4006","PHF6","SMARCA1"
"4007","PHF6","SMC3"
"4008","PHF6","SOX9"
"4009","PHF6","SPOP"
"4010","PHF6","SRSF2"
"4011","PHF6","TBL1XR1"
"4012","PHF6","TCF12"
"4013","PHF6","TGIF1"
"4014","PHF6","TLR4"
"4015","PHF6","TNFAIP3"
"4016","PHF6","XPO1"
"4017","PHF6","ZBTB20"
"4018","PHF6","ZFP36L2"
"4019","PHF6","ZNF133"
"4020","PIK3CB","PLCB4"
"4021","PIK3CB","POLRMT"
"4022","PIK3CB","RASA1"
"4023","PIK3CB","RET"
"4024","PIK3CB","RUNX1"
"4025","PIK3CB","SMARCA1"
"4026","PIK3CB","SOX9"
"4027","PIK3CB","TBX3"
"4028","PIK3CB","TET2"
"4029","PIK3CB","THRAP3"
"4030","PIK3CB","TNFAIP3"
"4031","PIK3CB","ZBTB7B"
"4032","PIK3CB","ZC3H12A"
"4033","PIK3CB","ZFP36L2"
"4034","PIK3CB","ZMYM2"
"4035","PIK3CB","ZNF133"
"4036","PIK3CG","PTPRC"
"4037","PIK3CG","RAD21"
"4038","PIK3CG","RNF111"
"4039","PIK3CG","TSC2"
"4040","PIK3CG","TXNIP"
"4041","PIK3CG","USP9X"
"4042","PIK3R1","PIK3R2"
"4043","PIK3R1","PLCB4"
"4044","PIK3R1","PMS2"
"4045","PIK3R1","PTPDC1"
"4046","PIK3R1","RASA1"
"4047","PIK3R1","RFC1"
"4048","PIK3R1","RPS6KA3"
"4049","PIK3R1","SMAD4"
"4050","PIK3R1","SMARCA1"
"4051","PIK3R1","SMC3"
"4052","PIK3R1","SOX9"
"4053","PIK3R1","SPOP"
"4054","PIK3R1","SRSF2"
"4055","PIK3R1","TBL1XR1"
"4056","PIK3R1","TCF12"
"4057","PIK3R1","TGIF1"
"4058","PIK3R1","TLR4"
"4059","PIK3R1","TNFAIP3"
"4060","PIK3R1","XPO1"
"4061","PIK3R1","ZBTB20"
"4062","PIK3R1","ZFP36L2"
"4063","PIK3R1","ZNF133"
"4064","PIK3R2","PMS1"
"4065","PIK3R2","PMS2"
"4066","PIK3R2","PPP2R1A"
"4067","PIK3R2","PTPDC1"
"4068","PIK3R2","RFC1"
"4069","PIK3R2","RPS6KA3"
"4070","PIK3R2","SMAD2"
"4071","PIK3R2","SMAD4"
"4072","PIK3R2","SMARCB1"
"4073","PIK3R2","SMC3"
"4074","PIK3R2","SPOP"
"4075","PIK3R2","SRSF2"
"4076","PIK3R2","TBL1XR1"
"4077","PIK3R2","TCF12"
"4078","PIK3R2","TGIF1"
"4079","PIK3R2","TLR4"
"4080","PIK3R2","U2AF1L4"
"4081","PIK3R2","WT1"
"4082","PIK3R2","XPO1"
"4083","PIK3R2","ZBTB20"
"4084","PIM1","PTPN11"
"4085","PIM1","RHEB"
"4086","PIM1","RIT1"
"4087","PIM1","RPL22L1"
"4088","PIM1","RQCD1"
"4089","PIM1","RRAS2"
"4090","PIM1","STK11"
"4091","PIM1","TCEB1"
"4092","PIM1","TCF7L2"
"4093","PIM1","TMSB4X"
"4094","PIM1","UNCX"
"4095","PIM1","VHL"
"4096","PIM1","ZCCHC12"
"4097","PLCB4","PMS2"
"4098","PLCB4","PTPDC1"
"4099","PLCB4","RASA1"
"4100","PLCB4","RET"
"4101","PLCB4","RFC1"
"4102","PLCB4","RPS6KA3"
"4103","PLCB4","RUNX1"
"4104","PLCB4","SMAD4"
"4105","PLCB4","SMARCA1"
"4106","PLCB4","SMC3"
"4107","PLCB4","SOX9"
"4108","PLCB4","TBL1XR1"
"4109","PLCB4","TET2"
"4110","PLCB4","TLR4"
"4111","PLCB4","TNFAIP3"
"4112","PLCB4","XPO1"
"4113","PLCB4","ZBTB7B"
"4114","PLCB4","ZFP36L2"
"4115","PLCB4","ZMYM2"
"4116","PLCB4","ZNF133"
"4117","PLCG1","POLRMT"
"4118","PLCG1","PTEN"
"4119","PLCG1","SETBP1"
"4120","PLCG1","SF1"
"4121","PLCG1","SIN3A"
"4122","PLCG1","TAF1"
"4123","PLCG1","TBX3"
"4124","PLCG1","THRAP3"
"4125","PLCG1","ZC3H12A"
"4126","PLCG1","ZMYM3"
"4127","PLCG1","ZNF750"
"4128","PLXNB2","SCAF4"
"4129","PLXNB2","SF3B1"
"4130","PLXNB2","SOS1"
"4131","PMS1","PPP2R1A"
"4132","PMS1","RAF1"
"4133","PMS1","RARA"
"4134","PMS1","RNF43"
"4135","PMS1","SMAD2"
"4136","PMS1","SMARCB1"
"4137","PMS1","SPOP"
"4138","PMS1","SRSF2"
"4139","PMS1","TCF12"
"4140","PMS1","TGFBR2"
"4141","PMS1","TGIF1"
"4142","PMS1","U2AF1L4"
"4143","PMS1","WT1"
"4144","PMS1","ZBTB20"
"4145","PMS2","PTPDC1"
"4146","PMS2","RASA1"
"4147","PMS2","RFC1"
"4148","PMS2","RPS6KA3"
"4149","PMS2","SMAD4"
"4150","PMS2","SMARCA1"
"4151","PMS2","SMC3"
"4152","PMS2","SOX9"
"4153","PMS2","SPOP"
"4154","PMS2","SRSF2"
"4155","PMS2","TBL1XR1"
"4156","PMS2","TCF12"
"4157","PMS2","TGIF1"
"4158","PMS2","TLR4"
"4159","PMS2","TNFAIP3"
"4160","PMS2","XPO1"
"4161","PMS2","ZBTB20"
"4162","PMS2","ZFP36L2"
"4163","PMS2","ZNF133"
"4164","POLE","SMARCA4"
"4165","POLE","WHSC1"
"4166","POLQ","RHOB"
"4167","POLQ","RXRA"
"4168","POLQ","SETD2"
"4169","POLRMT","PTEN"
"4170","POLRMT","RET"
"4171","POLRMT","RUNX1"
"4172","POLRMT","SETBP1"
"4173","POLRMT","TBX3"
"4174","POLRMT","TET2"
"4175","POLRMT","THRAP3"
"4176","POLRMT","ZBTB7B"
"4177","POLRMT","ZC3H12A"
"4178","POLRMT","ZMYM2"
"4179","POLRMT","ZMYM3"
"4180","POLRMT","ZNF750"
"4181","PPM1D","PPP6C"
"4182","PPM1D","PRKAR1A"
"4183","PPM1D","PTPN11"
"4184","PPM1D","RAC1"
"4185","PPM1D","RAF1"
"4186","PPM1D","RARA"
"4187","PPM1D","RNF43"
"4188","PPM1D","RPL5"
"4189","PPM1D","SOX17"
"4190","PPM1D","TCF7L2"
"4191","PPM1D","TGFBR2"
"4192","PPM1D","TRAF3"
"4193","PPM1D","UNCX"
"4194","PPM1D","ZCCHC12"
"4195","PPP2R1A","RAF1"
"4196","PPP2R1A","RARA"
"4197","PPP2R1A","RNF43"
"4198","PPP2R1A","SMAD2"
"4199","PPP2R1A","SMARCB1"
"4200","PPP2R1A","SPOP"
"4201","PPP2R1A","SRSF2"
"4202","PPP2R1A","TCF12"
"4203","PPP2R1A","TGFBR2"
"4204","PPP2R1A","TGIF1"
"4205","PPP2R1A","U2AF1L4"
"4206","PPP2R1A","WT1"
"4207","PPP2R1A","ZBTB20"
"4208","PPP6C","PRKAR1A"
"4209","PPP6C","PTPN11"
"4210","PPP6C","RAC1"
"4211","PPP6C","RAF1"
"4212","PPP6C","RARA"
"4213","PPP6C","RNF43"
"4214","PPP6C","RPL5"
"4215","PPP6C","SOX17"
"4216","PPP6C","TCF7L2"
"4217","PPP6C","TGFBR2"
"4218","PPP6C","TRAF3"
"4219","PPP6C","UNCX"
"4220","PPP6C","ZCCHC12"
"4221","PRKAR1A","PTPN11"
"4222","PRKAR1A","RAC1"
"4223","PRKAR1A","RAF1"
"4224","PRKAR1A","RARA"
"4225","PRKAR1A","RNF43"
"4226","PRKAR1A","RPL5"
"4227","PRKAR1A","SOX17"
"4228","PRKAR1A","TCF7L2"
"4229","PRKAR1A","TGFBR2"
"4230","PRKAR1A","TRAF3"
"4231","PRKAR1A","UNCX"
"4232","PRKAR1A","ZCCHC12"
"4233","PSIP1","PTCH1"
"4234","PSIP1","RBM10"
"4235","PSIP1","RHOA"
"4236","PSIP1","SCAF4"
"4237","PSIP1","SF3B1"
"4238","PSIP1","SMC1A"
"4239","PSIP1","SOS1"
"4240","PSIP1","ZFP36L1"
"4241","PTCH1","RBM10"
"4242","PTCH1","RHOA"
"4243","PTCH1","SMC1A"
"4244","PTCH1","ZFP36L1"
"4245","PTEN","SETBP1"
"4246","PTEN","SF1"
"4247","PTEN","SIN3A"
"4248","PTEN","TAF1"
"4249","PTEN","TBX3"
"4250","PTEN","THRAP3"
"4251","PTEN","ZC3H12A"
"4252","PTEN","ZMYM3"
"4253","PTEN","ZNF750"
"4254","PTPDC1","RASA1"
"4255","PTPDC1","RFC1"
"4256","PTPDC1","RPS6KA3"
"4257","PTPDC1","SMAD4"
"4258","PTPDC1","SMARCA1"
"4259","PTPDC1","SMC3"
"4260","PTPDC1","SOX9"
"4261","PTPDC1","SPOP"
"4262","PTPDC1","SRSF2"
"4263","PTPDC1","TBL1XR1"
"4264","PTPDC1","TCF12"
"4265","PTPDC1","TGIF1"
"4266","PTPDC1","TLR4"
"4267","PTPDC1","TNFAIP3"
"4268","PTPDC1","XPO1"
"4269","PTPDC1","ZBTB20"
"4270","PTPDC1","ZFP36L2"
"4271","PTPDC1","ZNF133"
"4272","PTPN11","RAC1"
"4273","PTPN11","RHEB"
"4274","PTPN11","RPL5"
"4275","PTPN11","SOX17"
"4276","PTPN11","TCF7L2"
"4277","PTPN11","TRAF3"
"4278","PTPN11","UNCX"
"4279","PTPN11","VHL"
"4280","PTPN11","ZCCHC12"
"4281","PTPRC","RAD21"
"4282","PTPRC","RNF111"
"4283","PTPRC","SF1"
"4284","PTPRC","SIN3A"
"4285","PTPRC","TAF1"
"4286","PTPRC","TSC2"
"4287","PTPRC","TXNIP"
"4288","PTPRC","USP9X"
"4289","PTPRD","ZFHX3"
"4290","RAC1","RAF1"
"4291","RAC1","RARA"
"4292","RAC1","RNF43"
"4293","RAC1","RPL5"
"4294","RAC1","SOX17"
"4295","RAC1","TCF7L2"
"4296","RAC1","TGFBR2"
"4297","RAC1","TRAF3"
"4298","RAC1","UNCX"
"4299","RAC1","ZCCHC12"
"4300","RAD21","RNF111"
"4301","RAD21","TSC2"
"4302","RAD21","TXNIP"
"4303","RAD21","USP9X"
"4304","RAF1","RARA"
"4305","RAF1","RNF43"
"4306","RAF1","RPL5"
"4307","RAF1","SMAD2"
"4308","RAF1","SMARCB1"
"4309","RAF1","SOX17"
"4310","RAF1","TGFBR2"
"4311","RAF1","TRAF3"
"4312","RAF1","U2AF1L4"
"4313","RAF1","WT1"
"4314","RARA","RNF43"
"4315","RARA","RPL5"
"4316","RARA","SMAD2"
"4317","RARA","SMARCB1"
"4318","RARA","SOX17"
"4319","RARA","TGFBR2"
"4320","RARA","TRAF3"
"4321","RARA","U2AF1L4"
"4322","RARA","WT1"
"4323","RASA1","RET"
"4324","RASA1","RFC1"
"4325","RASA1","RPS6KA3"
"4326","RASA1","RUNX1"
"4327","RASA1","SMAD4"
"4328","RASA1","SMARCA1"
"4329","RASA1","SMC3"
"4330","RASA1","SOX9"
"4331","RASA1","TBL1XR1"
"4332","RASA1","TET2"
"4333","RASA1","TLR4"
"4334","RASA1","TNFAIP3"
"4335","RASA1","XPO1"
"4336","RASA1","ZBTB7B"
"4337","RASA1","ZFP36L2"
"4338","RASA1","ZMYM2"
